total_spending_usd,artist_id,artist_name,n_collection,collected_artists,page_link,twitter
359.12600000000003,sabbath,sabbath,0,,https://foundation.app/sabbath,https://twitter.com/sabbathstratum
359.12600000000003,CLUBHRTBRK,DRAVEN,1,bybilalr,https://foundation.app/CLUBHRTBRK,https://twitter.com/clubhrtbrk
358.966,rhoney,Ryan Honey,1,bradleyharms,https://foundation.app/rhoney,
358.966,digiyams,yams,1,dalves,https://foundation.app/digiyams,
358.966,docxology,DANIEL ARI FRIEDMAN,0,,https://foundation.app/docxology,
357.538,dictator,@dictator,1,phill,https://foundation.app/dictator,
356.788,erikscotti,Erik Scotti,1,redoxium,https://foundation.app/erikscotti,https://twitter.com/eriksc_
355.232,marcusbandit,Marcus Bandit,1,mickeyjellis,https://foundation.app/marcusbandit,
355.232,secondrealm,Second Realm,0,,https://foundation.app/secondrealm,https://twitter.com/secondrealm
353.55400000000003,GoldFlower,goldflower,1,fabiofrangione,https://foundation.app/GoldFlower,
353.55400000000003,JRO,Jonas Ronnegard,1,likesyrup,https://foundation.app/JRO,https://twitter.com/JonasDigitalArt
353.55400000000003,goldrush,Gold Rush,1,maxladabaum,https://foundation.app/goldrush,
353.55400000000003,Davihero,Daviher Loredo,1,jenue,https://foundation.app/Davihero,https://twitter.com/daviherotype
352.9032,atlas,Onur Öner,1,lisianthus,https://foundation.app/atlas,https://twitter.com/onuroner
348.32099999999997,roogomes,Roberta Gomes,2,bricelaville;rangel,https://foundation.app/roogomes,https://twitter.com/roogomes
348.3128,henhaus,Oz,1,lolitag,https://foundation.app/henhaus,https://twitter.com/ozark_oz
346.042098,Psychdre,Psychdre,1,kontra,https://foundation.app/Psychdre,https://twitter.com/Psychdre_Art
345.884949,whistlegraph,Whistlegraph (Jeffrey Alan Scudder),0,,https://foundation.app/whistlegraph,
345.884949,herin,Herin Kim,1,noseman,https://foundation.app/herin,https://twitter.com/herinkc
345.266,Tegea_Collection,Tegea,1,happylittlepixels,https://foundation.app/Tegea_Collection,
345.266,pm96,Peter,1,mattpsd,https://foundation.app/pm96,
345.259865,LeftandLost,austin adwell,1,lamonnet,https://foundation.app/LeftandLost,https://twitter.com/LeftLost4
342.788,vydc,Joris Vanbriel,1,beambot,https://foundation.app/vydc,https://twitter.com/VYDC_be
342.788,cannythatlike,CANNY THAT LIKΞ,1,chriswahl,https://foundation.app/cannythatlike,https://twitter.com/cannythatlike
342.788,micc,micc,1,fabriziocotugno,https://foundation.app/micc,https://twitter.com/fuckmicc
342.245233,jopfe,Jonas Pfeiffer,1,joaquimmutim,https://foundation.app/jopfe,https://twitter.com/jopfe0815
338.4414,Phitzke,Philip Litzke,1,altshift,https://foundation.app/Phitzke,
336.41,dhimaximus,Dhimanth Rao,1,anygvy,https://foundation.app/dhimaximus,https://twitter.com/dhimaximus
333.73800000000006,flviocc,Flavio Carvalho,1,dougalves,https://foundation.app/flviocc,https://twitter.com/flviocc
333.73800000000006,BeanMachineNFT,BeanMachine,1,gabrieldeanroberts,https://foundation.app/BeanMachineNFT,https://twitter.com/BeanMachineNFT
333.73800000000006,Spiderman,Spiderman,1,0x13blockbeats,https://foundation.app/Spiderman,
331.90853,ROMI,ROMS,1,igortsvetkov,https://foundation.app/ROMI,https://twitter.com/romiXIII
330.29600000000005,EyesTeethAndFlesh,Eyes Teeth and Flesh,1,loop,https://foundation.app/EyesTeethAndFlesh,https://twitter.com/FleshNft
330.29600000000005,ori,Ori,1,markbland,https://foundation.app/ori,https://twitter.com/OriiArtsii
327.656267,jguz,Jonathan Guzi,1,transparent_lab,https://foundation.app/jguz,https://twitter.com/JonathanGuzi
325.03400000000005,kate-the-cursed,"Katherina ""Kate the Cursed"" Jesek",1,fivetimesno,https://foundation.app/kate-the-cursed,https://twitter.com/katecursed
324.141898,CoptosNFT,Coptos Store,1,zmogk,https://foundation.app/CoptosNFT,
323.21340000000004,victore,victore,1,westie,https://foundation.app/victore,https://twitter.com/VictoreVV5
321.51696,mfadin,Mikhail Fadin,1,lucclop,https://foundation.app/mfadin,
320.169,talyaseen,Talal Alyaseen,4,beyondcrypto;lookswild;ayyoub;antoinelosty,https://foundation.app/talyaseen,https://twitter.com/Talyaseen
316.64820000000003,davydov,Vadim,0,,https://foundation.app/davydov,https://twitter.com/rusastronaut
315.63800000000003,nithi,Nithi,1,julien,https://foundation.app/nithi,
313.73,nahiko,Nahiko,1,hydro74,https://foundation.app/nahiko,https://twitter.com/Nahiiko
313.73,REO,REO,1,aesethtics,https://foundation.app/REO,https://twitter.com/thisREO
313.73,gabrielrcha,Gabriel Rocha,1,tfmstyle,https://foundation.app/gabrielrcha,https://twitter.com/gabrielrcha
309.9151,GhostPepper,Ghost Pepper,1,riniifish,https://foundation.app/GhostPepper,https://twitter.com/__GhostPepper
307.674,avo,@avo,1,pinsky,https://foundation.app/avo,
307.6592,marcrabl,Marc,1,streetcardesire,https://foundation.app/marcrabl,
305.95,yusaymon,Yusaymon,1,danielacutre,https://foundation.app/yusaymon,https://twitter.com/yusaymon
305.95,Ragdoll,Ragdoll,1,aluben,https://foundation.app/Ragdoll,https://twitter.com/RGDL_
303.20097300000003,arpamaya,@arpamaya,1,dhimaximus,https://foundation.app/arpamaya,
302.25509999999997,Aristotle,Luke Pankey,1,dayman,https://foundation.app/Aristotle,
301.9472,buzzlightning,Uwe Dresemann,2,anna_v;tapje,https://foundation.app/buzzlightning,https://twitter.com/buzz_lightning
299.7192,LivYummy,Monique Rich,1,edwinhonoret,https://foundation.app/LivYummy,https://twitter.com/livyummy1
298.748304,xander,xander,1,zachallia,https://foundation.app/xander,
297.90585000000004,spokewheelbeats,Schmetz,1,nadamel,https://foundation.app/spokewheelbeats,https://twitter.com/1Spokewheel
297.73400000000004,Les_Dore,Paola Castillo,2,bloomtheartist;khyarro,https://foundation.app/Les_Dore,
297.73400000000004,colincirca,Colin Frangicetto,1,cosmoboxez,https://foundation.app/colincirca,
296.14695,fannar,Fannar,1,namelessspaceman,https://foundation.app/fannar,
293.993154,thedeadbreed,scoobs*,2,leeruby;nathanhead,https://foundation.app/thedeadbreed,https://twitter.com/thedeadbreed
293.96344,Vikiiing,Vikiiing,2,vivian_niu;clumsycas,https://foundation.app/Vikiiing,
292.32959999999997,mess,M.E,1,peakemotions,https://foundation.app/mess,https://twitter.com/markessien
292.046,Bertholet,Roby Provost Blanchard,1,raphaeld,https://foundation.app/Bertholet,
291.68205,mariatran,Maria ¿,3,680;nocellcoverage;bhmd,https://foundation.app/mariatran,https://twitter.com/mariatrann_
291.68205,ccyerz,Cyrill,1,moeen,https://foundation.app/ccyerz,
290.674534,Rubixchip,Alex D,1,antiquefuture,https://foundation.app/Rubixchip,
290.6368,internetexplorer,@internetexplorer,1,voja,https://foundation.app/internetexplorer,https://twitter.com/lntern3tXplorer
289.70556,willtype,will type,1,durrylord,https://foundation.app/willtype,
289.21356,gpratt,Geoff,1,_brianmorris_,https://foundation.app/gpratt,
289.050723,home,home,1,chrisbischoff,https://foundation.app/home,https://twitter.com/IlitriNft
287.86199999999997,Cookie,@cookie,1,natemakuch,https://foundation.app/Cookie,https://twitter.com/NicksEdwards
286.74580000000003,Pete76,Pete S.D,1,yoga99,https://foundation.app/Pete76,
285.367236,undefined,Names are mainstream,1,austingriffith,https://foundation.app/undefined,
282.8432,tyler,Tyler Galpin,1,norse,https://foundation.app/tyler,https://twitter.com/TylerGalpin
280.48185,itshamadsworld,Hamad Al-Mutawa,1,mauborba,https://foundation.app/itshamadsworld,https://twitter.com/itshamadsworld
280.48185,nossacamera,Diego Nossa,1,tonylopezmedia,https://foundation.app/nossacamera,https://twitter.com/nossa_camera
278.19406,pinteatudor,pintea,1,chuvabak,https://foundation.app/pinteatudor,https://twitter.com/tudor_pintea
277.636955,mariano,Mariano Meijome,1,eselci,https://foundation.app/mariano,https://twitter.com/mnm3d
277.3035,0xlo,0xlo,2,malcolmlevy;fabiocatapano,https://foundation.app/0xlo,
277.3035,dogecoinhodlr,Dogecoin Hodlr,1,edxius,https://foundation.app/dogecoinhodlr,https://twitter.com/DHodlr
277.3035,ghostcowboy,Ghost Cowboy,1,saturnfalls,https://foundation.app/ghostcowboy,https://twitter.com/_ghostcowboy_
276.21,ThierryTillier,Thierry Tillier,1,jujulien,https://foundation.app/ThierryTillier,https://twitter.com/thierry_tillier
276.21,Waarp,Waarp,1,eerie,https://foundation.app/Waarp,
276.115734,artbase,ART BASE,1,jopoto,https://foundation.app/artbase,https://twitter.com/abu3mair
275.337942,neverwelcome,Kirill Bagdasarov,1,alstudios,https://foundation.app/neverwelcome,https://twitter.com/nvrwlcm
275.3048,duwow,duwow,1,mikepelland,https://foundation.app/duwow,
275.17199999999997,dotson,Dotson,1,stun_visual,https://foundation.app/dotson,
275.17199999999997,evolvingeye,evolvingeye,1,joshcreating,https://foundation.app/evolvingeye,https://twitter.com/evolvingeye
275.17199999999997,SaltSeaCake,SaltSeaCake,1,deadage,https://foundation.app/SaltSeaCake,https://twitter.com/SaltSeaCake
274.05899999999997,helencrispin,Helen Crispin,1,kateparsonstv,https://foundation.app/helencrispin,https://twitter.com/Helen_Crispin_
273.4545,AUTHENTIC,AUTHENTIC ®,1,jonjones,https://foundation.app/AUTHENTIC,https://twitter.com/AUTHENTXC
273.4545,YEZY,XYZ,0,,https://foundation.app/YEZY,
272.63687999999996,hamzaalabou,Hamza Alabou,1,arthurpetrillo,https://foundation.app/hamzaalabou,https://twitter.com/HamzaAlabou
272.472,k0xRAD,k0xRAD,1,tural_natural,https://foundation.app/k0xRAD,https://twitter.com/K0xRAD
272.472,bencinetik,Benjamin,0,,https://foundation.app/bencinetik,https://twitter.com/BCinetik
271.464,Elizarevfx,Nikita,1,nikolay_yunkevich,https://foundation.app/Elizarevfx,https://twitter.com/Elizarevfx
270.82349999999997,PolyGuner,Alexander Boluzhenkov,1,gottsnake,https://foundation.app/PolyGuner,https://twitter.com/boluzhenkov
269.3445,volkan,volkan,1,designmorphine,https://foundation.app/volkan,https://twitter.com/AlkanogluVolkan
269.19855900000005,avxd,AVXD,2,necatuss;bri4nh3nry,https://foundation.app/avxd,https://twitter.com/Xpletive
269.1508,eldar,@eldar,1,tomatozero,https://foundation.app/eldar,https://twitter.com/elguseynov
268.96520000000004,argentum,Agui Rocca,1,neuroabu,https://foundation.app/argentum,https://twitter.com/aguirocca
267.747786,Izzyalright,Faith Love,3,artvoodu;kenmalibuart;simondee,https://foundation.app/Izzyalright,https://twitter.com/Izzyalright
267.591,znngts,Zann Gates,1,antiquefuture,https://foundation.app/znngts,
266.733392,BillyTheSpartiate,billyTheSpartiate,1,cjirv,https://foundation.app/BillyTheSpartiate,
266.424,tabidane,Jared Robb,1,connnermx,https://foundation.app/tabidane,https://twitter.com/tabidane
266.424,memikeyp,Mikey Pendola,1,sagan,https://foundation.app/memikeyp,https://twitter.com/memikeyp
265.654524,franciswilliam,Francis-William,1,osirene,https://foundation.app/franciswilliam,https://twitter.com/franciswillliam
265.1655,planit,planit,1,thatproducer,https://foundation.app/planit,
263.660527,JonnyOneThree,Jon Colwell,1,bricelaville,https://foundation.app/JonnyOneThree,
263.49459,Uplus25CB,U+25CB,1,villageidiot,https://foundation.app/Uplus25CB,
263.23935800000004,holonick,holonick,1,chuvabak,https://foundation.app/holonick,https://twitter.com/_holonick_
262.818675,cremonarbol,Nick Cremona,1,chubby,https://foundation.app/cremonarbol,https://twitter.com/cremonski
261.2346,cristof,Cristof Manzini,1,temp_tation_exe,https://foundation.app/cristof,https://twitter.com/cristof_manzini
259.29585000000003,nftdevan,devan,1,nftdevan,https://foundation.app/nftdevan,https://twitter.com/nftdevan
258.9495,jke,jake,1,3seater,https://foundation.app/jke,https://twitter.com/jakeosmun
258.82725000000005,annajanina,Anna Janina,1,eselci,https://foundation.app/annajanina,
256.005272,lewistagart,Lewis Taglialavore,0,,https://foundation.app/lewistagart,https://twitter.com/lewistagart
255.709058,tomkrcha,Tom Krcha,1,vormwelt,https://foundation.app/tomkrcha,https://twitter.com/tomkrcha
255.04189699999998,TW28,Tom Wholley,1,oberfett,https://foundation.app/TW28,https://twitter.com/TomWholley28
254.9835,kshmire,KSHMIRE,1,traumamnesia,https://foundation.app/kshmire,https://twitter.com/KSHMIRE3
253.59787699999998,nich,@nich,2,vinpan;paulsnijder,https://foundation.app/nich,
253.31856,courtney,courtney,1,shaynja,https://foundation.app/courtney,
253.011,Sandblue,Fabian,1,f_bien,https://foundation.app/Sandblue,https://twitter.com/SndBlu
253.011,volny,Dmitry Volny,3,olva;hateart;weesh,https://foundation.app/volny,https://twitter.com/VolnyPro
250.30349999999999,yelodia,Yelodia,1,foul,https://foundation.app/yelodia,https://twitter.com/ye_lodia
249.57280699999998,mb,Matthew Black 🏴‍☠️,1,dmitri,https://foundation.app/mb,
249.20687600000002,gabechen,Gabriel Chen,1,ivan,https://foundation.app/gabechen,
248.66240000000005,clintxvx,Rafael Xavier,1,shqkn,https://foundation.app/clintxvx,https://twitter.com/clintxvx
247.93712000000002,dropacid,dropacid,0,,https://foundation.app/dropacid,https://twitter.com/dropacid8
246.19382,jonewang,Jonathan Shaner,1,theia,https://foundation.app/jonewang,
246.1392,Manuelino,Manuel Lino,1,pixelcadet,https://foundation.app/Manuelino,https://twitter.com/ManuelL10979441
243.7755,Kid_Nickle,Kid_Nickle,1,aluben,https://foundation.app/Kid_Nickle,https://twitter.com/Kid_Nickle
243.18600000000004,mnmlty,Johnny Persón,1,badsoftware,https://foundation.app/mnmlty,https://twitter.com/mnmlty
243.091,foja,Foja,1,fogliafilippo,https://foundation.app/foja,https://twitter.com/foja04
239.53704199999999,hughhjohnston,Hugh Johnston,1,aalto,https://foundation.app/hughhjohnston,
239.43032199999996,darrenfuckingcraig,Darren Fucking Craig,1,danielcrossan,https://foundation.app/darrenfuckingcraig,https://twitter.com/DarrenFkngCraig
238.60649999999998,nftpanda,NFTPanda,1,shilly,https://foundation.app/nftpanda,https://twitter.com/NftPanda
238.34448000000003,MasoRich,Maso Rich,2,masorich;dmitri,https://foundation.app/MasoRich,https://twitter.com/LeRaffeJames
238.25099999999998,weiler,Peter WEILER ////,1,labrosse,https://foundation.app/weiler,https://twitter.com/interwei
238.25099999999998,beinaido,Beinaido,1,marcobergstein,https://foundation.app/beinaido,https://twitter.com/beinaido
237.486,andyknives,Andrew Ives,1,laserkola,https://foundation.app/andyknives,https://twitter.com/andyknives_
237.486,Gattmaston,Gattmaston,1,jamesdybvig,https://foundation.app/Gattmaston,https://twitter.com/gattmaston
237.486,JohanMiers,Johan Miers,1,cem,https://foundation.app/JohanMiers,https://twitter.com/MiersJohan
237.00785999999997,STKR,SlowerTKR,1,pablo_thomas,https://foundation.app/STKR,https://twitter.com/SlowerTkr
236.967,miltosmanetas,MILTOS MANETAS,1,nikolatosic,https://foundation.app/miltosmanetas,https://twitter.com/Miltos
236.30514,Katerichka,Katerichka,1,designmorphine,https://foundation.app/Katerichka,
236.1204,Jovi,Jovi,1,ctp,https://foundation.app/Jovi,https://twitter.com/Jovipsd
235.48008000000002,ZamurovicBrothers,ZamurovicBrothers,1,alemotion,https://foundation.app/ZamurovicBrothers,https://twitter.com/IZamurovic
235.1569,connorlang,Connor Lang,2,leandercapuozzo;sausha,https://foundation.app/connorlang,
234.7332,KickPosters,Dan Freebairn,2,bobbyhundreds;iconseries,https://foundation.app/KickPosters,https://twitter.com/KickPosters
234.7257,CyptoChris,CryptoChris,1,fabiopalvelli,https://foundation.app/CyptoChris,
233.52341400000003,_i0,.i0,0,,https://foundation.app/_i0,
233.05455,trossi,Terry Rossi,1,mattmilstead,https://foundation.app/trossi,
232.59249599999998,nicogs,Nicogs,0,,https://foundation.app/nicogs,https://twitter.com/nicogsworld
230.75549999999998,kweiss,@kweiss,1,florian,https://foundation.app/kweiss,
229.86599999999999,karlschulschenk,Karl Schulschenk,1,mnaumanndesign,https://foundation.app/karlschulschenk,https://twitter.com/karlschulschenk
229.4625,loafgren,uǝɹɓɟɐol,1,pablo,https://foundation.app/loafgren,https://twitter.com/loafgren
226.59533700000003,yuramiron,Yura Miron,6,farbo;sashamychak;espepelen;farbo;stephenhutchins;vj_yarkus,https://foundation.app/yuramiron,https://twitter.com/YuraMironArt
224.652,elitist,Elitist,1,damnengine,https://foundation.app/elitist,
224.45375,3seater,3seater,1,skintrest,https://foundation.app/3seater,https://twitter.com/3seaterr
224.4229,ryder_ripps,ryder ripps,2,ryder_ripps;chuvabak,https://foundation.app/ryder_ripps,https://twitter.com/ryder_ripps
224.38548000000003,Rawwitness,Brian Christopher,1,cryptonymous,https://foundation.app/Rawwitness,https://twitter.com/BrianHa49029939
224.153632,tonylopezmedia,Tony Lopez,1,wtflow,https://foundation.app/tonylopezmedia,https://twitter.com/tonylopezmedia
223.14340800000002,lifeplayer,ilya Bragin,1,scott_visuals,https://foundation.app/lifeplayer,
223.00293599999998,d8,D8/Infinity,1,artinpublicspace,https://foundation.app/d8,https://twitter.com/d8red
222.42565,chrisG,chris G.,1,digitalzoo,https://foundation.app/chrisG,
222.282,brandonjamesscott,Brandon James Scott,2,brandonjamesscott;phill,https://foundation.app/brandonjamesscott,https://twitter.com/brandonmighty
220.157376,chiseen,MY,1,illustrium,https://foundation.app/chiseen,
220.157376,cenksezer,Cenk Sezer,1,milotargett,https://foundation.app/cenksezer,https://twitter.com/cenkseziyorum
220.1376,Legionnaire,Legionnaire,1,catdealers,https://foundation.app/Legionnaire,
219.342912,follow_valho,Jason Carvalho,1,flat4ers,https://foundation.app/follow_valho,https://twitter.com/jvalho
219.27620000000002,zico,zico,1,gunnarmagnus,https://foundation.app/zico,https://twitter.com/zachjabri
218.907225,djbogos,DJbogos,1,eselci,https://foundation.app/djbogos,
217.99536,nieelillo,Patuan Daniel,1,thenews,https://foundation.app/nieelillo,https://twitter.com/nieelillo
217.6955,viralnft,viralNFT,1,dovedels,https://foundation.app/viralnft,https://twitter.com/viralnft
217.1712,andreoshea,Andre Oshea,2,stoneztheorganic;boggs,https://foundation.app/andreoshea,
216.915,0xD0237806C8602719Ba22,@0xd0237806c8602719ba22,1,brunobamma,https://foundation.app/0xD0237806C8602719Ba22,
216.640467,jayp,jay,1,avtones,https://foundation.app/jayp,https://twitter.com/jpm2111
216.640467,Utopin,Utopin,1,kaf,https://foundation.app/Utopin,
216.35448,treetreetree,Tree Tree Tree,1,phill,https://foundation.app/treetreetree,
215.85674,dealer,@dealer,1,wtflow,https://foundation.app/dealer,
215.79125,McShy,McShy,1,zswilkinson,https://foundation.app/McShy,
214.91536,gaff,gaff,1,martiancandy,https://foundation.app/gaff,https://twitter.com/gaffworks
214.69240000000002,limn,Limn,1,tagapaw,https://foundation.app/limn,https://twitter.com/LimnDigital
